DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2013-04-23	21418511	Deelen J	2011-03-21	Aging Cell	www.ncbi.nlm.nih.gov/pubmed/21418511	Genome-wide association study identifies a single major locus contributing to survival into old age; the APOE locus revisited.	Longevity	403 European ancestry cases, 1,670 European ancestry controls	1,578 European ancestry cases, 1,997 European ancestry controls, 2,168 cases, 3,915 controls	19q13.32	19	44892362	APOE, TOMM40	TOMM40			ENSG00000130204			rs2075650-?	rs2075650	0	2075650	intron_variant	0	0.855	3E-17	16.522878745280337		1.41	[1.30-1.54]	Illumina [516721]	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST001013	Genome-wide genotyping array
2016-12-07	26912274	Zeng Y	2016-02-25	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/26912274	Novel loci and pathways significantly associated with longevity.	Longevity	2,178 Han Chinese ancestry centenarian cases, 2,299 Han Chinese ancestry middle-age controls	NA	7p15.3	7	22728408	IL6	IL6			ENSG00000136244			rs2069837-A	rs2069837	0	2069837	non_coding_transcript_exon_variant	0	NR	2E-9	8.698970004336019		1.6393442	[NR]	Illumina [5595657] (imputed)	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST003425	Genome-wide genotyping array
2016-12-07	26912274	Zeng Y	2016-02-25	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/26912274	Novel loci and pathways significantly associated with longevity.	Longevity	2,178 Han Chinese ancestry centenarian cases, 2,299 Han Chinese ancestry middle-age controls	NA	13q11	13	18865983	ANKRD20A9P	ANKRD20A9P			ENSG00000206192			rs2440012-C	rs2440012	0	2440012	intron_variant	0	NR	4E-8	7.3979400086720375		1.6611296	[NR]	Illumina [5595657] (imputed)	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST003425	Genome-wide genotyping array
2016-12-07	26912274	Zeng Y	2016-02-25	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/26912274	Novel loci and pathways significantly associated with longevity.	Longevity	2,178 Han Chinese ancestry centenarian cases, 2,299 Han Chinese ancestry middle-age controls	NA	21q11.2	21	13377702	MIR3156-3	FGF7P2 - ANKRD30BP1	ENSG00000185390	ENSG00000175302		27054	6547	rs145672791-G	rs145672791	0	145672791	intergenic_variant	1	NR	9E-8	7.045757490560675		4.56621	[NR]	Illumina [5595657] (imputed)	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST003425	Genome-wide genotyping array
2016-12-07	26912274	Zeng Y	2016-02-25	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/26912274	Novel loci and pathways significantly associated with longevity.	Longevity	2,178 Han Chinese ancestry centenarian cases, 2,299 Han Chinese ancestry middle-age controls	NA	10p15.1	10	5045786	AKR1C2	AKR1C3			ENSG00000196139			rs61856137-G	rs61856137	0	61856137	intron_variant	0	NR	2E-7	6.698970004336019		1.8382351	[NR]	Illumina [5595657] (imputed)	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST003425	Genome-wide genotyping array
2016-12-07	26912274	Zeng Y	2016-02-25	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/26912274	Novel loci and pathways significantly associated with longevity.	Longevity	2,178 Han Chinese ancestry centenarian cases, 2,299 Han Chinese ancestry middle-age controls	NA	4q22.1	4	88928621	FAM13A	FAM13A			ENSG00000138640			rs2704588-T	rs2704588	0	2704588	intron_variant	0	NR	2E-7	6.698970004336019		4.032258	[NR]	Illumina [5595657] (imputed)	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST003425	Genome-wide genotyping array
2016-12-07	26912274	Zeng Y	2016-02-25	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/26912274	Novel loci and pathways significantly associated with longevity.	Longevity	2,178 Han Chinese ancestry centenarian cases, 2,299 Han Chinese ancestry middle-age controls	NA	4p13	4	42267463	BEND4	BEND4 - SHISA3	ENSG00000188848	ENSG00000178343		114585	130025	rs1487614-C	rs1487614	0	1487614	non_coding_transcript_exon_variant	1	NR	3E-7	6.522878745280337		1.3966479	[NR]	Illumina [5595657] (imputed)	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST003425	Genome-wide genotyping array
2016-12-07	26912274	Zeng Y	2016-02-25	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/26912274	Novel loci and pathways significantly associated with longevity.	Longevity	2,178 Han Chinese ancestry centenarian cases, 2,299 Han Chinese ancestry middle-age controls	NA	3q11.2	3	96431316	EPHA6	MIR8060 - RBBP4P7	ENSG00000278103	ENSG00000241815		71277	135041	rs10934524-T	rs10934524	0	10934524	intergenic_variant	1	NR	5E-7	6.301029995663981		1.266	[NR]	Illumina [5595657] (imputed)	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST003425	Genome-wide genotyping array
2016-12-07	26912274	Zeng Y	2016-02-25	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/26912274	Novel loci and pathways significantly associated with longevity.	Longevity	2,178 Han Chinese ancestry centenarian cases, 2,299 Han Chinese ancestry middle-age controls	NA	4p16.3	4	2288971	ZFYVE28	ZFYVE28			ENSG00000159733			rs57681851-G	rs57681851	0	57681851	intron_variant	0	NR	2E-6	5.698970004336019		1.348	[NR]	Illumina [5595657] (imputed)	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST003425	Genome-wide genotyping array
2016-12-07	26912274	Zeng Y	2016-02-25	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/26912274	Novel loci and pathways significantly associated with longevity.	Longevity	2,178 Han Chinese ancestry centenarian cases, 2,299 Han Chinese ancestry middle-age controls	NA	17q11.2	17	33121631	ASIC2	ASIC2			ENSG00000108684			rs7213812-C	rs7213812	0	7213812	intron_variant	0	NR	6E-6	5.221848749616356		1.29	[NR]	Illumina [5595657] (imputed)	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST003425	Genome-wide genotyping array
2010-04-12	20304771	Newman AB	2010-03-18	J Gerontol A Biol Sci Med Sci	www.ncbi.nlm.nih.gov/pubmed/20304771	A meta-analysis of four genome-wide association studies of survival to age 90 years or older: the Cohorts for Heart and Aging Research in Genomic Epidemiology Consortium.	Longevity	1,836 European ancestry long-lived individuals, 1,955 European ancestry controls	2,594 European ancestry long-lived individuals, 3,431 European ancestry controls	10q23.2	10	87578876	MINPP1	MINPP1 - RPS26P38	ENSG00000107789	ENSG00000234192		25415	63731	rs9664222-C	rs9664222	0	9664222	intergenic_variant	1	0.79	7E-7	6.154901959985743		1.22	[NR]	Affymetrix, Illumina [2287520] (imputed)	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST000632	Genome-wide genotyping array
2011-09-02	21782286	Walter S	2011-07-20	Neurobiol Aging	www.ncbi.nlm.nih.gov/pubmed/21782286	A genome-wide association study of aging.	Aging (time to death)	25,007 European ancestry individuals	10,411 European ancestry individuals	12q13.13	12	51310050	BIN2	BIN2			ENSG00000110934			rs766903-A	rs766903	0	766903	intron_variant	0	0.83	2E-6	5.698970004336019		0.09	[0.05-0.13] unit decrease	Affymetrix, Illumina [~ 2500000] (imputed)	N	longevity, aging	http://www.ebi.ac.uk/efo/EFO_0004300, http://www.ebi.ac.uk/efo/EFO_0022597	GCST001167	Genome-wide genotyping array
2011-09-02	21782286	Walter S	2011-07-20	Neurobiol Aging	www.ncbi.nlm.nih.gov/pubmed/21782286	A genome-wide association study of aging.	Aging (time to death)	25,007 European ancestry individuals	10,411 European ancestry individuals	11q24.2	11	124146786	VWA5A	VWA5A			ENSG00000110002			rs4936894-A	rs4936894	0	4936894	3_prime_UTR_variant	0	0.23	2E-6	5.698970004336019		0.09	[0.05-0.13] unit increase	Affymetrix, Illumina [~ 2500000] (imputed)	N	longevity, aging	http://www.ebi.ac.uk/efo/EFO_0004300, http://www.ebi.ac.uk/efo/EFO_0022597	GCST001167	Genome-wide genotyping array
2011-09-02	21782286	Walter S	2011-07-20	Neurobiol Aging	www.ncbi.nlm.nih.gov/pubmed/21782286	A genome-wide association study of aging.	Aging (time to death)	25,007 European ancestry individuals	10,411 European ancestry individuals	3q26.1	3	162964207	OTOL1	TOMM22P6 - LINC01192	ENSG00000241874	ENSG00000241369		477258	144945	rs1425609-A	rs1425609	0	1425609	intergenic_variant	1	0.38	1E-6	6.0		0.08	[0.04-0.12] unit decrease	Affymetrix, Illumina [~ 2500000] (imputed)	N	longevity, aging	http://www.ebi.ac.uk/efo/EFO_0004300, http://www.ebi.ac.uk/efo/EFO_0022597	GCST001167	Genome-wide genotyping array
2015-07-09	25199915	Broer L	2014-09-08	J Gerontol A Biol Sci Med Sci	www.ncbi.nlm.nih.gov/pubmed/25199915	GWAS of longevity in CHARGE consortium confirms APOE and FOXO3 candidacy.	Longevity (90 years and older)	6,036 European ancestry cases, 3,757 European ancestry controls	NA	6q16.3	6	102438768	GRIK2	GRIK2 - R3HDM2P2	ENSG00000164418	ENSG00000216817		357146	1578865	rs1416280-C	rs1416280	0	1416280	intergenic_variant	1	0.75	5E-8	7.301029995663981		1.24	1.15–1.34	Affymetrix, Illumina [2500000] (imputed)	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST002599	Genome-wide genotyping array
2015-07-09	25199915	Broer L	2014-09-08	J Gerontol A Biol Sci Med Sci	www.ncbi.nlm.nih.gov/pubmed/25199915	GWAS of longevity in CHARGE consortium confirms APOE and FOXO3 candidacy.	Longevity (90 years and older)	6,036 European ancestry cases, 3,757 European ancestry controls	NA	3p12.1	3	85482049	CADM2	CADM2			ENSG00000175161			rs9841144-?	rs9841144	0	9841144	intron_variant	0	0.21	9E-7	6.045757490560675		1.2345679	[1.14-1.35]	Affymetrix, Illumina [2500000] (imputed)	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST002599	Genome-wide genotyping array
2015-07-09	25199915	Broer L	2014-09-08	J Gerontol A Biol Sci Med Sci	www.ncbi.nlm.nih.gov/pubmed/25199915	GWAS of longevity in CHARGE consortium confirms APOE and FOXO3 candidacy.	Longevity (90 years and older)	6,036 European ancestry cases, 3,757 European ancestry controls	NA	1q43	1	240741328	RGS7	Y_RNA - RGS7	ENSG00000207127	ENSG00000182901		42899	26308	rs4611001-A	rs4611001	0	4611001	intron_variant	1	0.97	2E-6	5.698970004336019		1.79	1.41–2.27	Affymetrix, Illumina [2500000] (imputed)	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST002599	Genome-wide genotyping array
2015-07-09	25199915	Broer L	2014-09-08	J Gerontol A Biol Sci Med Sci	www.ncbi.nlm.nih.gov/pubmed/25199915	GWAS of longevity in CHARGE consortium confirms APOE and FOXO3 candidacy.	Longevity (90 years and older)	6,036 European ancestry cases, 3,757 European ancestry controls	NA	11p15.2	11	15843741	SOX6	LINC02751 - LINC02682	ENSG00000254946	ENSG00000254661		239572	66787	rs11023737-?	rs11023737	0	11023737	regulatory_region_variant	1	0.68	4E-6	5.3979400086720375		1.2048193	[1.11-1.30]	Affymetrix, Illumina [2500000] (imputed)	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST002599	Genome-wide genotyping array
2015-07-09	25199915	Broer L	2014-09-08	J Gerontol A Biol Sci Med Sci	www.ncbi.nlm.nih.gov/pubmed/25199915	GWAS of longevity in CHARGE consortium confirms APOE and FOXO3 candidacy.	Longevity (90 years and older)	6,036 European ancestry cases, 3,757 European ancestry controls	NA	6p22.3	6	20014974	MBOAT1	ID4 - RPL29P17	ENSG00000172201	ENSG00000229700		172777	27481	rs11753077-T	rs11753077	0	11753077	regulatory_region_variant	1	0.64	8E-6	5.096910013008056		1.17	1.09–1.26	Affymetrix, Illumina [2500000] (imputed)	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST002599	Genome-wide genotyping array
2015-07-09	25199915	Broer L	2014-09-08	J Gerontol A Biol Sci Med Sci	www.ncbi.nlm.nih.gov/pubmed/25199915	GWAS of longevity in CHARGE consortium confirms APOE and FOXO3 candidacy.	Longevity (90 years and older)	6,036 European ancestry cases, 3,757 European ancestry controls	NA	12q13.11	12	48124481	PFKM	PFKM			ENSG00000152556			rs10875746-A	rs10875746	0	10875746	intron_variant	0	0.76	8E-6	5.096910013008056		1.2	1.11–1.30	Affymetrix, Illumina [2500000] (imputed)	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST002599	Genome-wide genotyping array
2015-07-09	25199915	Broer L	2014-09-08	J Gerontol A Biol Sci Med Sci	www.ncbi.nlm.nih.gov/pubmed/25199915	GWAS of longevity in CHARGE consortium confirms APOE and FOXO3 candidacy.	Longevity (90 years and older)	6,036 European ancestry cases, 3,757 European ancestry controls	NA	4p13	4	41552347	LIMCH1	LIMCH1			ENSG00000064042			rs10007810-A	rs10007810	0	10007810	intron_variant	0	0.23	9E-6	5.045757490560675		1.2	1.11–1.30	Affymetrix, Illumina [2500000] (imputed)	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST002599	Genome-wide genotyping array
2021-08-05	33607172	Nygaard M	2021-02-16	Mech Ageing Dev	www.ncbi.nlm.nih.gov/pubmed/33607172	Genome-wide association analysis of cognitive function in Danish long-lived individuals.	Cognitive function in longevity	490 Danish ancestry individuals	NA	5p15.2	5	13816779	DNAH5	DNAH5			ENSG00000039139			rs17265690-G	rs17265690	0	17265690	intron_variant	0	0.0138	1E-7	7.0		13.63	[NR] unit increase	Illumina [4827900] (imputed)	N	cognitive function measurement	http://www.ebi.ac.uk/efo/EFO_0008354	GCST012170	Genome-wide genotyping array
2021-08-05	33607172	Nygaard M	2021-02-16	Mech Ageing Dev	www.ncbi.nlm.nih.gov/pubmed/33607172	Genome-wide association analysis of cognitive function in Danish long-lived individuals.	Cognitive function in longevity	490 Danish ancestry individuals	NA	11q23.3	11	116766545	ZWINT	BUD13			ENSG00000137656			rs187473706-A	rs187473706	1	12276314	intron_variant	0	0.1277	3E-7	6.522878745280337		4.579	[NR] unit decrease	Illumina [4827900] (imputed)	N	cognitive function measurement	http://www.ebi.ac.uk/efo/EFO_0008354	GCST012170	Genome-wide genotyping array
2021-08-05	33607172	Nygaard M	2021-02-16	Mech Ageing Dev	www.ncbi.nlm.nih.gov/pubmed/33607172	Genome-wide association analysis of cognitive function in Danish long-lived individuals.	Cognitive function in longevity	490 Danish ancestry individuals	NA	10q21.1	10	56357363	ZWINT	ZWINT			ENSG00000122952			rs11005326-G	rs11005326	0	11005326	3_prime_UTR_variant	0	0.1313	3E-7	6.522878745280337		4.577	[NR] unit decrease	Illumina [4827900] (imputed)	N	cognitive function measurement	http://www.ebi.ac.uk/efo/EFO_0008354	GCST012170	Genome-wide genotyping array
2021-08-05	33607172	Nygaard M	2021-02-16	Mech Ageing Dev	www.ncbi.nlm.nih.gov/pubmed/33607172	Genome-wide association analysis of cognitive function in Danish long-lived individuals.	Cognitive function in longevity	490 Danish ancestry individuals	NA	3p26.1	3	7169208	GRM7	GRM7			ENSG00000196277			rs28502528-G	rs28502528	0	28502528	intron_variant	0	0.3073	4E-7	6.3979400086720375		3.391	[NR] unit increase	Illumina [4827900] (imputed)	N	cognitive function measurement	http://www.ebi.ac.uk/efo/EFO_0008354	GCST012170	Genome-wide genotyping array
2021-08-05	33607172	Nygaard M	2021-02-16	Mech Ageing Dev	www.ncbi.nlm.nih.gov/pubmed/33607172	Genome-wide association analysis of cognitive function in Danish long-lived individuals.	Cognitive function in longevity	490 Danish ancestry individuals	NA	18q21.33	18	62612864	ZCCHC2	ZCCHC2 - RN7SL705P	ENSG00000141664	ENSG00000243549		25155	37444	rs595286-G	rs595286	0	595286	intergenic_variant	1	0.4679	2E-6	5.698970004336019		2.964	[NR] unit decrease	Illumina [4827900] (imputed)	N	cognitive function measurement	http://www.ebi.ac.uk/efo/EFO_0008354	GCST012170	Genome-wide genotyping array
2021-08-05	33607172	Nygaard M	2021-02-16	Mech Ageing Dev	www.ncbi.nlm.nih.gov/pubmed/33607172	Genome-wide association analysis of cognitive function in Danish long-lived individuals.	Cognitive function in longevity	490 Danish ancestry individuals	NA	6p25.3	6	791124	LOC101927691	EXOC2 - LINC01622	ENSG00000112685	ENSG00000286785		97985	167199	rs9392881-G	rs9392881	0	9392881	intron_variant	1	0.1214	2E-6	5.698970004336019		4.441	[NR] unit decrease	Illumina [4827900] (imputed)	N	cognitive function measurement	http://www.ebi.ac.uk/efo/EFO_0008354	GCST012170	Genome-wide genotyping array
2021-08-05	33607172	Nygaard M	2021-02-16	Mech Ageing Dev	www.ncbi.nlm.nih.gov/pubmed/33607172	Genome-wide association analysis of cognitive function in Danish long-lived individuals.	Cognitive function in longevity	490 Danish ancestry individuals	NA	10p14	10	11106618	CELF2	CELF2			ENSG00000048740			rs72773940-T	rs72773940	0	72773940	intron_variant	0	0.0287	4E-6	5.3979400086720375		8.131	[NR] unit decrease	Illumina [4827900] (imputed)	N	cognitive function measurement	http://www.ebi.ac.uk/efo/EFO_0008354	GCST012170	Genome-wide genotyping array
2021-08-05	33607172	Nygaard M	2021-02-16	Mech Ageing Dev	www.ncbi.nlm.nih.gov/pubmed/33607172	Genome-wide association analysis of cognitive function in Danish long-lived individuals.	Cognitive function in longevity	490 Danish ancestry individuals	NA	10p12.1	10	28999366	C10orf126	LINC01517 - LYZL1	ENSG00000232624	ENSG00000120563		57456	289695	rs2016129-T	rs2016129	0	2016129	intergenic_variant	1	0.0682	4E-6	5.3979400086720375		5.091	[NR] unit increase	Illumina [4827900] (imputed)	N	cognitive function measurement	http://www.ebi.ac.uk/efo/EFO_0008354	GCST012170	Genome-wide genotyping array
2021-08-05	33607172	Nygaard M	2021-02-16	Mech Ageing Dev	www.ncbi.nlm.nih.gov/pubmed/33607172	Genome-wide association analysis of cognitive function in Danish long-lived individuals.	Cognitive function in longevity	490 Danish ancestry individuals	NA	4q22.1	4	91020878	CCSER1	CCSER1			ENSG00000184305			rs114594327-T	rs114594327	0	114594327	intron_variant	0	0.0268	5E-6	5.301029995663981		7.955	[NR] unit increase	Illumina [4827900] (imputed)	N	cognitive function measurement	http://www.ebi.ac.uk/efo/EFO_0008354	GCST012170	Genome-wide genotyping array
2021-08-05	33607172	Nygaard M	2021-02-16	Mech Ageing Dev	www.ncbi.nlm.nih.gov/pubmed/33607172	Genome-wide association analysis of cognitive function in Danish long-lived individuals.	Cognitive function in longevity	490 Danish ancestry individuals	NA	3p26.1	3	5041952	BHLHE40	BHLHE40 - RNF10P1	ENSG00000134107	ENSG00000230182		56629	26724	rs74897566-C	rs74897566	0	74897566	intergenic_variant	1	0.0196	6E-6	5.221848749616356		10.88	[NR] unit increase	Illumina [4827900] (imputed)	N	cognitive function measurement	http://www.ebi.ac.uk/efo/EFO_0008354	GCST012170	Genome-wide genotyping array
2021-08-05	33607172	Nygaard M	2021-02-16	Mech Ageing Dev	www.ncbi.nlm.nih.gov/pubmed/33607172	Genome-wide association analysis of cognitive function in Danish long-lived individuals.	Cognitive function in longevity	490 Danish ancestry individuals	NA	10p12.1	10	24562781	KIAA1217	KIAA1217 - ARHGAP21	ENSG00000120549	ENSG00000107863		14933	20828	rs1556397-A	rs1556397	0	1556397	intergenic_variant	1	0.3311	8E-6	5.096910013008056		2.923	[NR] unit decrease	Illumina [4827900] (imputed)	N	cognitive function measurement	http://www.ebi.ac.uk/efo/EFO_0008354	GCST012170	Genome-wide genotyping array
2021-08-05	33607172	Nygaard M	2021-02-16	Mech Ageing Dev	www.ncbi.nlm.nih.gov/pubmed/33607172	Genome-wide association analysis of cognitive function in Danish long-lived individuals.	Cognitive function in longevity	490 Danish ancestry individuals	NA	9q32	9	113928812	ZNF618	ZNF618			ENSG00000157657			rs148488001-G	rs148488001	0	148488001	intron_variant	0	0.011	8E-6	5.096910013008056		11.55	[NR] unit increase	Illumina [4827900] (imputed)	N	cognitive function measurement	http://www.ebi.ac.uk/efo/EFO_0008354	GCST012170	Genome-wide genotyping array
2021-08-05	33607172	Nygaard M	2021-02-16	Mech Ageing Dev	www.ncbi.nlm.nih.gov/pubmed/33607172	Genome-wide association analysis of cognitive function in Danish long-lived individuals.	Cognitive function in longevity	490 Danish ancestry individuals	NA	6q25.3	6	155593246	LOC105378068	NOX3 - RNU7-152P	ENSG00000074771	ENSG00000238789		137407	61717	rs56139919-A	rs56139919	0	56139919	intergenic_variant	1	0.0207	9E-6	5.045757490560675		8.531	[NR] unit increase	Illumina [4827900] (imputed)	N	cognitive function measurement	http://www.ebi.ac.uk/efo/EFO_0008354	GCST012170	Genome-wide genotyping array
2021-08-05	33607172	Nygaard M	2021-02-16	Mech Ageing Dev	www.ncbi.nlm.nih.gov/pubmed/33607172	Genome-wide association analysis of cognitive function in Danish long-lived individuals.	Cognitive function in longevity	490 Danish ancestry individuals	NA	1p31.3	1	65060218	JAK1	JAK1			ENSG00000162434			rs489500-G	rs489500	0	489500	intron_variant	0	0.0139	9E-6	5.045757490560675		9.476	[NR] unit increase	Illumina [4827900] (imputed)	N	cognitive function measurement	http://www.ebi.ac.uk/efo/EFO_0008354	GCST012170	Genome-wide genotyping array
2019-09-05	31413261	Deelen J	2019-08-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31413261	A meta-analysis of genome-wide association studies identifies multiple longevity genes.	Longevity (age >90th survival percentile)	11,262 European ancestry cases, 25,483 European ancestry controls	2,557 European ancestry cases, 4,987 European ancestry controls	19q13.32	19	44908684	APOE	APOE			ENSG00000130203			rs429358-T	rs429358	0	429358	missense_variant	0	0.87	1E-56	56.0		1.67	[1.56-1.79]	Affymetrix, Illumina [up to 10786384] (imputed)	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST008598	Genome-wide genotyping array
2019-09-05	31413261	Deelen J	2019-08-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31413261	A meta-analysis of genome-wide association studies identifies multiple longevity genes.	Longevity (age >90th survival percentile)	11,262 European ancestry cases, 25,483 European ancestry controls	2,557 European ancestry cases, 4,987 European ancestry controls	19q13.32	19	44908822	APOE	APOE			ENSG00000130203			rs7412-T	rs7412	0	7412	missense_variant	0	0.09	2E-11	10.698970004336019		1.28	[1.19-1.37]	Affymetrix, Illumina [up to 10786384] (imputed)	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST008598	Genome-wide genotyping array
2019-09-05	31413261	Deelen J	2019-08-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31413261	A meta-analysis of genome-wide association studies identifies multiple longevity genes.	Longevity (age >99th survival percentile)	3,484 European ancestry cases, 2,178 East Asian ancestry cases, 25,483 European ancestry controls, 2,299 East Asian ancestry controls	NA	19q13.32	19	44908684	APOE	APOE			ENSG00000130203			rs429358-T	rs429358	0	429358	missense_variant	0	0.87	1E-36	36.0		1.8181818	[1.64-2]	Illumina [up to 9449311] (imputed)	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST008601	Genome-wide genotyping array
2019-09-05	31413261	Deelen J	2019-08-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31413261	A meta-analysis of genome-wide association studies identifies multiple longevity genes.	Longevity (age >99th survival percentile)	3,484 European ancestry cases, 2,178 East Asian ancestry cases, 25,483 European ancestry controls, 2,299 East Asian ancestry controls	NA	5q35.2	5	174283195	intergenic	NSG2 - LINC01411	ENSG00000170091	ENSG00000249306		39694	53100	rs138762279-A	rs138762279	0	138762279	intergenic_variant	1	0.84	2E-7	6.698970004336019		1.2658228	[1.16-1.39]	Illumina [up to 9449311] (imputed)	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST008601	Genome-wide genotyping array
2019-09-05	31413261	Deelen J	2019-08-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31413261	A meta-analysis of genome-wide association studies identifies multiple longevity genes.	Longevity (age >99th survival percentile)	3,484 European ancestry cases, 2,178 East Asian ancestry cases, 25,483 European ancestry controls, 2,299 East Asian ancestry controls	NA	7p15.3	7	22728408	IL6	IL6			ENSG00000136244			rs2069837-A	rs2069837	0	2069837	non_coding_transcript_exon_variant	0	0.91	1E-8	8.0		1.1111112	[0.93-1.32]	Illumina [up to 9449311] (imputed)	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST008601	Genome-wide genotyping array
2019-09-05	31413261	Deelen J	2019-08-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31413261	A meta-analysis of genome-wide association studies identifies multiple longevity genes.	Longevity (age >99th survival percentile)	3,484 European ancestry cases, 2,178 East Asian ancestry cases, 25,483 European ancestry controls, 2,299 East Asian ancestry controls	NA	1q22	1	156229203	PMF1	PMF1, PMF1-BGLAP			ENSG00000160783, ENSG00000260238			rs2758603-C	rs2758603	0	2758603	intron_variant	0	0.34	1E-6	6.0		1.12	1.02-1.22	Illumina [up to 9449311] (imputed)	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST008601	Genome-wide genotyping array
2019-09-05	31413261	Deelen J	2019-08-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31413261	A meta-analysis of genome-wide association studies identifies multiple longevity genes.	Longevity (age >99th survival percentile)	3,484 European ancestry cases, 2,178 East Asian ancestry cases, 25,483 European ancestry controls, 2,299 East Asian ancestry controls	NA	9p21.3	9	22056214	CDKN2A/B	CDKN2B-AS1			ENSG00000240498			rs7039467-A	rs7039467	0	7039467	intron_variant	0	0.48	2E-7	6.698970004336019		1.2	1.12-1.28	Illumina [up to 9449311] (imputed)	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST008601	Genome-wide genotyping array
2019-09-05	31413261	Deelen J	2019-08-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31413261	A meta-analysis of genome-wide association studies identifies multiple longevity genes.	Longevity (age >99th survival percentile)	3,484 European ancestry cases, 2,178 East Asian ancestry cases, 25,483 European ancestry controls, 2,299 East Asian ancestry controls	NA	3q21.2	3	124678475	KALRN	KALRN			ENSG00000160145			rs3830412-A	rs3830412	0	3830412	non_coding_transcript_exon_variant	0	0.22	8E-7	6.096910013008056		1.21	1.12-1.30	Illumina [up to 9449311] (imputed)	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST008601	Genome-wide genotyping array
2019-09-05	31413261	Deelen J	2019-08-14	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31413261	A meta-analysis of genome-wide association studies identifies multiple longevity genes.	Longevity (age >99th survival percentile)	3,484 European ancestry cases, 2,178 East Asian ancestry cases, 25,483 European ancestry controls, 2,299 East Asian ancestry controls	NA	19q13.32	19	44908822	APOE	APOE			ENSG00000130203			rs7412-T	rs7412	0	7412	missense_variant	0	0.09	2E-12	11.698970004336019		1.39	1.26-1.53	Illumina [up to 9449311] (imputed)	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST008601	Genome-wide genotyping array
